y_true,y_pred,confidence,text,rating,category,review_length,correct,has_contrastive_marker,has_mixed_lexical_cues
neutral,neutral,0.7423002881630135,I like this magazine/ pamphlet. It took forever for the 1st one to show up and now Im not sure how long i have to wait for the rest of the subscription. I like the info but really did expect something more substancial to put in the clinic waiting room.,3,Magazine_Subscriptions,50,True,True,False
neutral,negative,0.4984227184638806,I have been a member for awhile.  The first three or so boxes were amazing.  I am getting duplicate plants which obviously is going to happen.  I went on the website and they’re so many plants I haven’t received yet.  My opinion this seems like a short term subscription.  Could be so much more.,3,Subscription_Boxes,54,False,False,False
neutral,neutral,0.45134168033652944,Pops are great but I got the wrong size shirt.  They sent a Large instead of a 2XL,3,Subscription_Boxes,18,True,True,False
neutral,negative,0.4989941141878651,"As far as quality goes I always buy my plants from Costa Farms because their plans are always healthy and high quality. However the issue I have with this subscription box, is it very clearly states in the description that you will get one of the bigger plants and then bare minimum of three or four smaller ones. My box I only got three total. One snake plant and two succulents. Which in my opinion for the size of them was a ripoff for $32. They packed it so they knew that they did not even put the bare minimum of plants in there. Description clearly State you will get one of the snaker ferns or one of the bigger ones, and then at least three or four of the smaller succulents or cactuses. I only got two succulents which look the exact same, one is a little bigger than the other and then I got a snake plant. That is a rip-off for the $32 and I was very disappointed that that's all I got. Probably won't continue the subscription box since they don't actually give you what they claim to.",3,Subscription_Boxes,192,False,True,False
neutral,neutral,0.6095853142875842,I ate them and did not think they were all that good and absolutely not worth the price.  I would not buy them again and canceled my subscription.  The booklet describing each thing was a nice touch and was very interesting.  I enjoyed that much more than the snacks.  It was packaged nicely and would make a good gift for a person who requires something unique because they have everything.,3,Subscription_Boxes,70,True,False,True
neutral,positive,0.3643353948014458,"Nothing special with this box. The Pops were unimpressive. After seeing the animated shorts, it would have been nice to get the alien ""dance off"" Groot or the Leafy Groot versions",3,Subscription_Boxes,31,False,False,False
neutral,negative,0.4914656532890851,"I have been very excited to receive my first copy of High Times, however it is 4 days late and I have no news of where it is. I'm hoping that it comes soon because as I said I'm very excited to start reading it",3,Magazine_Subscriptions,45,False,True,False
neutral,positive,0.7555700243069376,Good magazine,3,Magazine_Subscriptions,2,False,False,False
neutral,negative,0.7886833461416642,"I used to get this magazine for the breath taking photos, paper quality is do poor I Will not be renewing",3,Magazine_Subscriptions,21,False,False,False
neutral,neutral,0.40164275553694284,"I’m honestly torn about what to write in this review. This magazine is for food stylists, not home chefs. It’s absolutely gorgeous and I’ve gotten inspiration from it many times, but it’s also rife with ads for $60 cocktail glasses and weird brands of food you can’t find in a real grocery store.<br /><br />I renew my subscription every couple years when I can pick it up for super cheap, but I don’t get enough serious inspiration from this publication to take it seriously.<br /><br />If you’re pursuing a career in the culinary arts, if you love fancy pictures of fancy food and posh people who passive aggressively make you feel inferior for sometimes using processed ingredients, or if you want to be an edgier Martha Stewart, you’ll love this. If you’re looking for a fun new twist to cook for yourself or a family, try this when it’s on sale and don’t judge yourself for having realistic standards or substituting the reasonably-priced alternative from your normal-person grocer.",3,Magazine_Subscriptions,168,True,True,True
neutral,negative,0.9150987617805758,"I would lov ethis, but its unreliable. Last month I got an email that they would not be sending me one due to demand than my August one just never came. Useless if they can't be consistent.",3,Subscription_Boxes,37,False,True,False
neutral,neutral,0.3919534117704338,The tool that came with our box was a spoon rest. Not what a kid wants.  Recipes look to be delicious and easy for her.,3,Subscription_Boxes,25,True,False,False
neutral,neutral,0.7461787292651637,Lots to do f ads but really good ideas. I’m subscribing.,3,Magazine_Subscriptions,11,True,True,False
neutral,neutral,0.6328075767862652,Small to read,3,Magazine_Subscriptions,3,True,False,False
neutral,negative,0.5884140210744784,"Just got the Thor box.  Turns out the “exclusive” FP’s are available on here!  Same model number and all.  I had purchased a mighty Thor FP the prior week as a gift, then the same one shows up in the collector corps box.  Deceptive.",3,Subscription_Boxes,44,False,False,False
neutral,negative,0.696174023762749,Purchased them for my wife for Valentines Day 2022. The first order was Fantastic. However each order became less and less fantastic. Each month we discuss canceling but hold out for improvement. If the next order does not improve we are canceling. First few orders were worth the money. Now it is no better than we can purchase at the Grocery store. One more month.,3,Subscription_Boxes,65,False,True,False
neutral,neutral,0.4668078872797699,"More ads than information, but still interesting",3,Magazine_Subscriptions,7,True,True,False
neutral,neutral,0.7370188043234449,"It seems like there is not that much there, for the money. I have gotten it before a few years past. Seemed fuller then. Will not renew.",3,Magazine_Subscriptions,27,True,False,False
neutral,negative,0.6889666254913697,Our dog liked some stuff but monthly subscription very expensive and difficult to cancel,3,Subscription_Boxes,14,False,True,False
neutral,positive,0.4920278104833807,"I feel, like many things, GQ has declined over the 2 decades I have been a reader. However, it is still a decent read and fairly well written.<br />I began reading GQ because of its monthly Q & A article titled 'The Style Guy'. I enjoyed that and many other regular articles. I also enjoyed the style it represented. It has deviated in recent years from classy to a more ostentatious and radical look. I still enjoy the magazine, but have possibly outgrown it, i.e. gotten old.",3,Magazine_Subscriptions,87,False,True,False
neutral,neutral,0.6044458549110946,"I used to subscribe to this magazine for around $6, and it came every month. Now it's $12 and only comes every other month. It was 12 issues for $6, now it's 6 issues for $12... And more ads than it used to have. Same with Popular Science. Print is slowly dying... Sad.",3,Magazine_Subscriptions,53,True,False,False
neutral,neutral,0.5046275330375927,I got several deliveries from this company. It came more frequently than I expected and I couldn’t seem to communicate with anyone.<br />Yarn was good and probably works well for most.,3,Subscription_Boxes,31,True,False,False
neutral,negative,0.7939143054562041,I was really amazed when I saw on my orders: Dark side of the moon.<br />Wow! This club is amazing but then cancelled…<br />I can’t understand there’s anything to send me in august….. one month skipped…<br />The agreement is that you will send me a record per month….I don’t care which one!<br />Commitment please!,3,Subscription_Boxes,54,False,True,False
neutral,neutral,0.4818639480428116,It's a hit or miss with the shirt styles.<br />Not very pleased with the style,3,Subscription_Boxes,15,True,False,False
neutral,negative,0.6281903537156741,"I wasn't that impressed with my first box, standard subscription box. I'm not sure if I want to waist my time with a second box. If I do I will write a review on the second box",3,Subscription_Boxes,37,False,False,False
neutral,neutral,0.4358086276999387,"The subscription comes with two tonies at the same price if you buy them individually. No discount with subscription. Given tonies has started releasing multiple tonies vs a few like when they started out, I personally  find it better to just buy individual of what I need vs waiting on the two surprise tonies in a subscription. If these were harder to come by the subscription it may be worth it. But if you follow tonies, you’ll know who and when is dropping and just be there day of release and buy what you need. Also, If the subscription had a discount and option to pick two for the subscription, then this would work for me and I’d get onboard. But as of now, not worth it.",3,Subscription_Boxes,127,True,True,False
neutral,neutral,0.6059098304697171,I  will not be renewing as they concentrate on EV’s.  Combustion cars are not dead!,3,Magazine_Subscriptions,15,True,False,False
neutral,neutral,0.40650808967625224,"My first box was amazing lots of treats/Chews, toys, and dog accessories. I’ve gotten 2 boxes after and they barely have anything in them a bone/chew and maybe a toy that’s pretty much it.",3,Subscription_Boxes,34,True,False,False
neutral,neutral,0.7056129088829747,"The marvel collectors corps as a whole has been struggling lately. With them being like two months behind and all kinds of shipping issues apparently for whatever reason. I know that the shipping delays are probably not their fault, but a lot of the designs and picks that they have chosen to put into these boxes lately have been severely phoned in. I mean, I’m not wearing a shirt that says “I’m saving myself for Thor” The real problem is the pop designs. It just feels like they haven’t put very much thought into it. These are all things that could be corrected with time, so hopefully things improve.",3,Subscription_Boxes,109,True,True,False
neutral,neutral,0.5278519652100669,There are a few cute ideas in here and for $5 for 12 issues it's a fun 15 minute distraction.,3,Magazine_Subscriptions,20,True,False,False
neutral,negative,0.6244231204014703,Bring Heather Storm back. One of the dumbest deceisions ever made was getting rid of her. FAIL!,3,Magazine_Subscriptions,17,False,False,False
neutral,neutral,0.47270738030449516,Our box arrived looking like it had been stomped by whoever brought it.  Things inside were neat but didn't add up to the overall cost.  I'll try another month and cancel if nothing improves.,3,Subscription_Boxes,34,True,True,False
neutral,negative,0.544114650489303,"I got my first shirt and it was a huge let down. The design is small and only on one side. The shirt is white and picks up stains easily. Hoping the October shirt will be cooler or I'm definitely cancelling. I'd rather get a shirt in pink every month with a better, larger design. I love Hello Kitty and was hoping for way cuter like in the email ad sanrio sent me  This is so cheap. Meh.",3,Subscription_Boxes,78,False,False,False
neutral,negative,0.5729637462247462,The first 3 records were awesome but I have not kept a record since April.  The choices have not been great at all and I don't know who curates the records for this subscription but they should be fired and if its a computer please unplug it now!!  All the great albums you have to choose from in that era and this is the crap you pick.  Another thing is that there is no preview of the upcoming record so we can decide early is we want to keep it or skip it.,3,Subscription_Boxes,93,False,True,True
neutral,negative,0.6906297364789905,"The quality of print is really hard to read. I am going to cancel my subscription, please.",3,Magazine_Subscriptions,17,False,False,False
neutral,neutral,0.6344218317730674,"I hate getting the yellow shirts, definitely not my color and way too bright. Also when I get notifications on the tshirt to be received it’s always a different color from what is pictured. The designs are mediocre. They’re not worth 17.99…more like $5.",3,Subscription_Boxes,44,True,False,False
neutral,positive,0.5533126566043804,"Large, glossy format which is a plus. Decent selection of fashion styles and skin care routines, although rather avant-garde and there are magazines I personally prefer Reading. However This popular, professional publication is great when the price is right (I got this for about five dollars per subscription on a special offer)",3,Magazine_Subscriptions,52,False,True,False
neutral,neutral,0.6581115382776914,Box had the potential to be great if it weren’t for the shirt. The design on the card vs what you actually get is totally different the colors bleed together and it’s hard to decifer what the shirt is susposed to actually be. Loved the pops and pin but very disappointed in the shirt,3,Subscription_Boxes,54,True,True,True
neutral,neutral,0.8446992859514034,"Some of the watches are okay, but so far all have been unheard of pices.",3,Subscription_Boxes,15,True,True,False
neutral,neutral,0.48604819734691374,"Sure, get your trial rate of $5....but look out when the full subscription price kicks in. The $30 rate just isn't equal to the mag's value....which appears to be one product, or destination plug after the next.  There's little content that isn't a PR placement in this publication.",3,Magazine_Subscriptions,48,True,False,False
neutral,neutral,0.6482924207032814,"First of all, this is just an average collector box...  The two POP! figures look like standard issue figurines.  The T-shirt is rather colorful with the main heroes on it.  The pin seems to be well made.  The sticker is just okay.<br /><br />I purchased three new boxes when this was at a discount.  One box came sealed with all the five items while two boxes were open (one with missing shirt and pin and the other with none of the original contents).<br /><br />Funko should do better when curating these collector boxes with more impressive POP! figures and unique T-shirts.  Perhaps they'll take note and come up with greater ideas in the future.",3,Subscription_Boxes,114,True,True,False
neutral,neutral,0.7724702151782049,It's about 10 pages.. 4 of them are paid ad's. It isn't the small little thick coffee table book I remembered. Won't be renewing.,3,Magazine_Subscriptions,24,True,False,False
neutral,positive,0.6683678247268844,I use to LOVE this magazine because it had very interesting topics. I was disappointed in this subscription.,3,Magazine_Subscriptions,18,False,False,True
neutral,positive,0.45512695547615895,My cats loved the box. They did not love the weird cat treat or cheap catnip filled sachets.<br />I thought Amazon could do better. Too bad I would love a Jackson galaxy collab,3,Subscription_Boxes,33,False,False,True
neutral,neutral,0.5505374128611458,"During the pandemic I sought good reading material. Based upon Popular Mechanics good articles appearing in the Internet news I subscribed to Popular Mechanics magazine in early May 2022. The first issue arrived four weeks later, and I received a second issue two months later. The magazine content disappointingly differs from the Internet news articles: the magazine primarily surveys commercial products of interest to builders and outdoorsmen. Then my subscription appeared to stop after receiving the second issue, and when I contacted Hearst's subscription department their answer was not responsive, another disappointment. In response I'm allowing my Popular Mechanics subscription to lapse.",3,Magazine_Subscriptions,102,True,False,True
neutral,neutral,0.8485383967297739,They’re okay. It’s hit or miss. Some of them have great ideas others not so much. Not worth the subscription.,3,Magazine_Subscriptions,20,True,False,True
neutral,neutral,0.43645749154144375,"This was fun, we kept the subscription for a little bit, but it generally comes with some recipe cards and one kid safe kitchen tool. Just not enough bang for your buck.",3,Subscription_Boxes,32,True,True,False
neutral,positive,0.4857620232016067,"My husband loves the box, but I feel it's important to note that you do not get the same advantages as you would get by ordering directly with GQ. From what I can tell, you do not have access to their discount store (even though you get a brochure and QR code included in your box, as if you were a regular subscriber). And you also do not get the two free gifts that you get when you first sign up on GQ. Overall, definitely a great box, but as a new subscriber, there are better benefits to ordering directly through GQ.",3,Subscription_Boxes,102,False,True,True
neutral,positive,0.40370202480330136,"As much as my dog loves the toys and treats, nothing has lasted past a few hours. Disappointed.",3,Subscription_Boxes,18,False,False,False
neutral,neutral,0.7287140394786604,"ok I  am givingthis club 1 moremshipment. I recieved the firstshipmentat a reduced rate of 30 dollarsas first time member, well went to their actual site and the set sent to me was for sale for just 6 dollars more. It is the airbrush kit. Interesting project that I will enjoy. however, not sure if worth the cost. so the jury is still out. if better kit will change my review. gave 3 stars for effort. would be great gift for a child.",3,Subscription_Boxes,83,True,False,True
neutral,neutral,0.7846282401214614,I liked the tshirt but they run small,3,Subscription_Boxes,8,True,True,False
neutral,neutral,0.7599838047022092,Fine,3,Magazine_Subscriptions,1,True,False,False
neutral,neutral,0.38908146493057755,"La pedí para mi mamá, que vive en EU y no habla inglés, porque decía en español. Las primeras 3 las enviaron en español pero ahora las envían en inglés. No lo recomiendo.",3,Magazine_Subscriptions,33,True,False,False
neutral,neutral,0.5149559419710993,"This is pretty cute for the younger kids. My 9 year old was excited at first, but he has done so many of the free coding things offered by a popular game that he, and many other kids, play that this just wasn’t up to snuff for him. He received box 3 or 4 today (the one with kings, queens, and unicorns) and he asked me if we can look into something more. It’s truly a cute box, and I think it’s great for kids around 5-7, but it seems a bit “young” for kids much older than that.",3,Subscription_Boxes,99,True,True,False
neutral,neutral,0.6774426158694168,The pops are very similar but the shirt was good,3,Subscription_Boxes,10,True,True,False
neutral,neutral,0.46862131863754797,"The first box we got was actually pretty fun (the pizza box). The second and third box seemed like the creators forgot this was a date night box, and was geared more towards a small group setting, and the games got a bit complicated which made the experience not as enjoyable. 3 stars because we enjoyed the first box.",3,Subscription_Boxes,59,True,False,True
neutral,neutral,0.5597544607025271,"It’s okay. I’ve received two boxes so far and I’m not blown away by the contents. I was hoping for unique or exotic items to make this an exciting experience, but it’s just normal chips/wafers/ waxy chocolate.  Better off buying similar items at the grocery store yourself.",3,Subscription_Boxes,47,True,True,False
neutral,negative,0.7309490523478308,Every box seems to get worse,3,Subscription_Boxes,6,False,False,False
neutral,negative,0.4791086896588277,"The listing did not state that books may alternate between paperback and hardback, or that books were remaindered. Ordered the mystery box and the first shipment was two hardback mysteries, second month one hardback mystery and one softback horror novel. This wouldn't be a problem if it was advertised that way; however, the pictures imply that books will be hardbacks",3,Subscription_Boxes,60,False,False,False
neutral,neutral,0.732518913346221,"The box arrived quickly and in good condition. The box says where it’s from so my husband knows I got more books. The surprise was a cheap sucker, which sums up what I feel. I’m a sucker for subscribing for this box. It claims you will receive 2 hardcover books, yet as you can see from my photo I got a paperback. That book mentions Netflix, which I do not have nor want. Sadly I’m not too enthusiastic about what arrived. I shall try another month with hope it gets better.",3,Subscription_Boxes,91,True,True,True
neutral,negative,0.8814967917070429,I have three orders for these magazines (two through Amazon) and am disappointed to see a big price drop with no way to adjust the costs although the deliveries aren’t until December.<br />The magazines themselves are excellent.,3,Magazine_Subscriptions,37,False,True,False
neutral,neutral,0.44921564867542113,"I like getting just the books vs the other stuff i never use, however my first experience has been bittersweet. As a fan of horror books/movies/creepypasta i love experiencing new authors and new plot lines. My favorite sub genre is the anthology and this box was 2 new anthology books, i was excited about them until i read the first story in one of the books  I know this company didn’t write the stories but as the content curators I feel like they missed a pretty big content issue in one of the books. I don’t want to get into specifics since anyone can read these reviews and the subject matter is definitely not appropriate for kids. I’ll continue with the next box to see if it was a fluke but there should at the very least be a content warning in the box for stories that need it.",3,Subscription_Boxes,149,True,True,True
neutral,neutral,0.5694521385613279,"There were a coloring book for the Philadelphia baseball team (we live in St. Louis), a book about a third grader (which my granddaughter laughed about), and two other books that seemed more appropriate for my 9 year old granddaughter, who reads above her level.  This is a step down from the old Amazon subscription.  We'll see what the next box brings, but I'm not hopeful.",3,Subscription_Boxes,66,True,True,False
neutral,neutral,0.5487860093772408,Too thin- not much content for the price,3,Magazine_Subscriptions,8,True,False,False
neutral,neutral,0.4948618645786039,"Initially when I subscribed to this level of monthly deliveries it came with an additional item to try like toner sheets or face creams. Also they used to have different brands combined together each month. Now it's just facetory brand masks which to be honest with you were kind of the lowest quality masks that were in those boxes. They felt like the filler masks because they were so basic and almost caustic due to their chemically artificial nature. Suddenly, the contents of the monthly boxes changed without notice. I had had the subscription since December 2021 and so apparently I had gotten most of the facetory masks because I kept getting the same masks over and over which is ultimately, why I ended my subscription because the quality and variety just went downhill. It went from a monthly treat to a source of clutter. They didn't really feel luxurious so much as every day and humdrum. I do not recommend getting this unless you just like using a lot of facemasks monthly it's definitely become more about quantity than quality which is a shame because I genuinely used to look forward to my monthly deliveries.",3,Subscription_Boxes,196,True,False,False
neutral,neutral,0.6915568956746491,"I gave it an overall 3-stars because while the products looked great, I never received a box for the last two months after initially subscribing. So, I can't review the products, because I don't know! Also, compared to other beauty boxes out there this one is a bit more expensive for less items. I canceled without ever  having received the product! I'll try another subscription service that's cheaper.",3,Subscription_Boxes,68,True,True,False
neutral,neutral,0.49021111723354416,Price was decent and worth the money.,3,Magazine_Subscriptions,7,True,False,False
neutral,negative,0.5384215987988654,The preschool box isn’t listed as an option for purchase.,3,Subscription_Boxes,10,False,False,False
neutral,neutral,0.711548025189052,"Been a subscription member for a few months, 2 mens sizes and 2 women. Most prints are good but this Undertaker shirt is very pixilated. Disappointing because... UNDERTAKER!! Would have loved this shirt to represent the image better. All the shirts are pretty good quality, classic fit for the mens shirts. A bit blocky, wish there was a modern fit option for men. The Women's shirts run small by a full size. Overall happy with the club and shirts so far.",3,Subscription_Boxes,81,True,True,True
neutral,negative,0.604143040529719,Very small. Order bigger size,3,Subscription_Boxes,5,False,False,False
neutral,positive,0.8306728365993495,"I used to love these boxes, but they've gotten very repetitive and unimaginative.",3,Subscription_Boxes,13,False,True,False
neutral,neutral,0.5491264153902183,"I have no complaints about the quality of the products, but they were not appealing to me.  The scent of the roll on perfume reminded me of vapor rub with sandlewood. Not something I would ever wear. The lotion was in bar form. Good no plastic but not a form in my comfort zone for application.",3,Subscription_Boxes,56,True,True,True
neutral,negative,0.3680299301710427,"This is a good quality and fun patterned pair of socks. They’re soft, comfy and warm. I can’t see spending $12 on one pair of socks though!",3,Subscription_Boxes,27,False,False,False
neutral,negative,0.5852328769766338,I love the designs but the t-shirts are EXTREMELY low quality. Worse than women’s clothing and more on par with Wish. I doubt they’ll survive more than a couple washes. If they don’t I’ll be cancelling my subscription. It’s awfully pricy for the shirt to end up in the garbage by the time the next one arrives.,3,Subscription_Boxes,57,False,True,False
neutral,neutral,0.5391455177854351,"If I hadn't gotten this box on sale, the regular price would be outrageous for what you get. Not worth $20 in my opinion",3,Subscription_Boxes,24,True,False,False
neutral,neutral,0.7142456173227989,"I've had the subscription a little more than a year now and while I really like some of these shirts there's a distressing lack of show variety. It's mostly TOS shirts. A couple TNG. One DS9 and it's Garak so it's fantastic. But no TAS, no VOY, no SNW, no LD, no Disco. More variety please!",3,Subscription_Boxes,56,True,True,False
neutral,positive,0.7124084394267581,I read your a copy of your mag and like it except I would like to see you include floor plans of houses when you are showing individual rooms etc. I am going to downsize.<br /><br />I have 2300 square feet house i own. I am 89 years old and wish to downsize. It would be beneficial to see floor plans so I could get ideas etc.<br /><br />I watch your love it or list it on tv frequently.<br /><br />I am trying to get a subscription  to your magazine presently.,3,Magazine_Subscriptions,91,False,False,False
neutral,negative,0.8065536403061291,The contents was cute but it arrived too late. This was suppose to be an Halloween box and it would have been nice to put in use. We receive it on November 9th!!<br />Cute but totally USELESS!,3,Subscription_Boxes,37,False,True,False
neutral,negative,0.44196576429193835,"I bought this subscription box because I’m not crafty. I HATE crafting but my kids love it so I bought a box where I thought the hard work would be done for me. The crafts are too difficult. It requires major adult help and also adult art skills. For instance, in the Halloween craft box it has us drawing this completely free hand! I can’t do this and it results in frustration and tears for everyone. I wish they had outlines already drawn and we could just fill them in.",3,Subscription_Boxes,90,False,True,True
neutral,negative,0.952441619931798,Says 6 issues for a 12 month subscription but only received 3 issues total when my subscription was over.,3,Magazine_Subscriptions,19,False,True,False
neutral,neutral,0.7086257737302771,It was on sale.  I wasn't sure what to expect.  I guess I have a different definition of handyman.,3,Magazine_Subscriptions,19,True,False,False
neutral,negative,0.5352357922325316,We were enjoying these boxes. Yes they are expensive but for my cat who loved them I splurged and was happy. Then the third box was listed as undeliverable even though the address is exactly the same. It’s a single dwelling house- nothing complicated or unusual. I waited for a refund and finally put in a direct request because it wasn’t happening on its own. So Amazon said it has been done and I’ll check my credit card tomorrow. But i unfortunately decided to cancel future shipments as I don’t feel like having to go through this again. Sad because the toys were cute.,3,Subscription_Boxes,104,False,True,True
neutral,negative,0.48311305345129535,Magazine was great but when the subscription ran out they tried twice to bill my credit card for another subscription,3,Magazine_Subscriptions,20,False,True,False
neutral,negative,0.618257922567284,It is an outstanding magazine on all the topics I love. The main text is a grey small fine font that is very hard to read. Many side bar articles use the exact same size small font but with bolder and darker letters that is much more readable. Given the two exact same sizes it can't be an issue of trying to save space as I actually measured the same word used in both style as identical.  Please fix this!,3,Magazine_Subscriptions,80,False,True,False
neutral,negative,0.6784302252433853,"I started with an auto-renewing subscription to Hello Magazine. Toward the end of the first year my Grandson turned two and was ready for more than what the younger magazine offered. I called to change our current subscription to High Five. We received two High Five Magazines, (September and October,)which I found to be too wordy for his age. Then the November issue never arrived.  I was planning to call when December's issue arrived. I called to tell them that I never received November.  She assured me that my (auto-renewed) subscription ran 12 issues into 2023, but could not explain why an issue was skipped with an auto-renewing subscription.  It was not uncommon to receive issues very early or very late. I have received monthly magazines out of order, such as July before June. Either they skipped a month in the auto-renewal or I'm still missing an issue.<br /><br />While the stories are still too wordy for him, we love the craft and snack in the back pages of High Five. My plan is to receive this year's subscription, cancel the renewal, and save them to repeat for him when he is ready. There definitely needs to be a magazine that bridges the gap between the two.  It's unreasonable to expect 2 year olds to comprehend and enjoy the same material as 6 year olds. My grandson is a smart boy, but this magazine is not developmentally appropriate for him.",3,Magazine_Subscriptions,240,False,True,True
neutral,negative,0.8303160570147436,This is the second time that I have received the exact same toys I am not going to keep paying for the exact same stuff this is ridiculous,3,Subscription_Boxes,28,False,False,False
neutral,neutral,0.8125373755993147,So the juices are okay-I didn't like how all the fruit/veg ones contain apple juice.<br />The almond milk ones tasted grainy. I expected better.,3,Subscription_Boxes,24,True,False,False
neutral,negative,0.6648846463001741,"I have bought many plants from Costa Farms on Amazon, and have always been pleased with them. Until this box arrived! I received three plants for my first box ever. Not impressed at all and one of the plants was broken. I’ll give it one more month to see if it gets any better if not, I will be canceling I want",3,Subscription_Boxes,62,False,False,False
neutral,negative,0.5625244120983421,The info was not nearly as good as mother earth magazine was very disappointed,3,Magazine_Subscriptions,14,False,False,True
neutral,negative,0.6071566906867267,"Beautiful magazine, but way too many ad pages.",3,Magazine_Subscriptions,8,False,True,False
neutral,negative,0.3796485547342103,Been a subscriber for 25 years and will always have it. But we live abroad most of the year and I often want a digital copy and can’t easily locate it. Please add a way to do this easily!,3,Magazine_Subscriptions,39,False,True,False
neutral,negative,0.8238033853757659,I received the October 2022 the first of October; then did not receive another one until the end of November when I got September and November's!  They are very thin - not like the Reader's Digest I used to subscribe to! I don't feel the articles were the quality they used to be.  I will not re-order.,3,Magazine_Subscriptions,57,False,False,False
neutral,neutral,0.40200616355285596,"Once again, another lackluster Marvel box. Just more variant Pops of main characters you can already purchase separately. It be nice if they would have some other characters",3,Subscription_Boxes,28,True,False,False
neutral,neutral,0.7963416410298536,"Three stars is generous. The pictures are good, not exceptional, and the print is very small. I will not order this again.",3,Magazine_Subscriptions,22,True,False,False
neutral,negative,0.5458699245496008,I have had it for two months. I feel like the brands I received this month aren’t even worth the money. I tried to google it and it’s a company from New Zealand. Product reviews are older so it’s not even a quality active company. I believe these are cheaply purchased items in bulk to create these subscription boxes. Last month I had a bunch of stuff I could have got at Family Dollar. I’ll find another box but this ain’t it.,3,Subscription_Boxes,82,False,True,False
neutral,positive,0.8005901469661181,"MOST WERE AMAZING, SOME WERE WAY TO SALTY ,  FUN LITTLE TRIAL",3,Subscription_Boxes,12,False,False,False
neutral,negative,0.5864619532447931,"The ones they are showing for Oct, Nov and Dec 2021 are not the ones i recieved. those are kinda cool. I got some goofy ones. Its about a 50/50 mix of shirts that are neat. If you are not a star wars super fan you wouldnt catch half of the metaphors on the merch. probably gonna cancel but i have gotten about 15 shirts, for $25 a month it isnt terrible.",3,Subscription_Boxes,72,False,True,False
neutral,negative,0.6757951895742041,It's beyond my scope of comprehension as to why a nursery wouldn't send something telling us exactly which plants came in the box. Hard to correctly care for something when you don't know what it is.,3,Subscription_Boxes,36,False,False,False
neutral,negative,0.5388617531504423,"Every box we get a huge femur bone and hooves . We don’t let our dog have those and would like more variety , like yak chews, bully sticks,",3,Subscription_Boxes,29,False,False,False
neutral,neutral,0.7378387956611101,"not mush tech stuff, a lot of adds and one on projects.",3,Magazine_Subscriptions,12,True,False,False
neutral,neutral,0.507080142276895,The Cinnamoroll shirt was cute and good material quality. But the recent Little Twin Stars one was a different material at much lower quality and not as soft. If you're going to use lower quality material the price should go down to match it. Don't recommend this.,3,Subscription_Boxes,47,True,True,True
neutral,positive,0.5957185493977715,Nice magazine,3,Magazine_Subscriptions,2,False,False,False
neutral,positive,0.49131783012335273,I agree with the gentleman that commented about full size products. I received 2 of the 4 full sized products as mentioned.<br /><br />I'll see what the next box brings. I love the idea of the box and the products. I already use a few powder protein shakes.,3,Subscription_Boxes,48,False,False,False
neutral,neutral,0.6192497685181757,"I like the photos, but the special issues (like the annual one on Best Hotels) are pretty useless to me. I can't afford these places and probably wouldn't stay in them if I could.  Too luxe.",3,Magazine_Subscriptions,36,True,True,False
neutral,negative,0.4606923606362034,Started out as handyman stuff but mostly now working around doing wood projects at home.  That's not why I buy this.  Stick with handyman stuff and not specific joins for woodworking and maybe I re-up.,3,Magazine_Subscriptions,35,False,True,False
neutral,negative,0.7697659814121771,I ordered this 6 months ago and then stopped due to finances. I started again and received some of the exact same items as I did 6 months ago? That makes me wonder how old the product is. It's fun to get the box it's not fun to get the same lipstick I didn't like over again.,3,Subscription_Boxes,57,False,False,False
neutral,negative,0.5875885407756107,"There's nothing particularly outstanding about the articles. They vary in quality from being mostly fluff to bring loaded with lived experiences / insights. The one thing I dislike about the print magazine is the sheer number of ads. There's a full page ad every 3 pages. Sometimes several in succession. It makes the reading very difficult and at times frustrating. In some cases, they even relocate the other half of a story just to make room for ads. I'm subscribed to other print magazines that run similar and content, but Smithsonian takes it to a new level. Definitely don't care enough about the articles to renew.",3,Magazine_Subscriptions,106,False,True,False
neutral,positive,0.45597401987807346,"I enjoyed this subscription for a year, but chose to non-renew. 2 years later, and I'm still getting it. Please make it stop!",3,Magazine_Subscriptions,23,False,True,False
neutral,negative,0.7322410650537551,I was excited for my dogs to get this box but not so excited when I opened it. There was barely anything in the box. Just 3 bags of treats that were extremely tiny. Nothing else in the box. It was a medium size box with a ton of wasted space. The treats barely took up a quarter of the box. I canceled immediately because this box is not worth the price in my opinion. I wanted to get the adorable cookies I saw advertised for this box and there was nothing cute at all. This box might be suitable for small dogs but don’t get this if you have big dogs.,3,Subscription_Boxes,112,False,True,False
neutral,negative,0.5200187359652145,I love subscription boxes and was so excited to see amazon had one for kids but this was a bit of a disappointment. The toys were all pretty cheap and small and just really not worth the 30 or so a month that the subscription charges.,3,Subscription_Boxes,46,False,True,True
neutral,neutral,0.7844424935733975,Too expensive.,3,Magazine_Subscriptions,2,True,False,False
neutral,neutral,0.5535125922334777,"Need more customization options! 6, 5, ubass as far as choices for strings, also option for fretless or fretted would help beginer or have all the basics too might be of use...",3,Subscription_Boxes,32,True,False,False
neutral,positive,0.4150166328226976,Worked out well giving this as a gift to a young cook friend. Just watch out for that auto renewal,3,Magazine_Subscriptions,20,False,False,False
